"location_iso3","year","age","sex_id","vaccine","observed_coverage","disease","impact_factor","target_fvps","target_deaths_averted","old_pop","new_pop","target_coverage","observed_fvps","observed_deaths_averted","location_name","region","income_group"
"TLS",2019,0,3,"MCV1",0.85,"Measles",0.0159990681431858,24629.5278,394.049493606689,38809,31686,0.7773,26933.1,430.904502207237,"Timor-Leste","SEARO","Lower middle income"
"TLS",2019,0,3,"Rubella",0.85,"Rubella",0.000351920477464023,24886.1844,8.75795789630572,38809,31686,0.7854,26933.1,9.47830941158628,"Timor-Leste","SEARO","Lower middle income"
"TLS",2019,2,3,"MCV2",0.8,"Measles",0.00162642741491474,18924.4575,30.7792564903889,34357,31525,0.6003,25220,41.0184994041497,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"BCG",0.88,"TB",0.00113829724164974,30085.55,34.2462985785153,39560,31669,0.95,27868.72,31.7228871043089,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"DTP3",0.86,"D",0.000211134211501541,26285.27,5.54971975555511,39560,31669,0.83,27235.34,5.75031203587638,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"DTP3",0.86,"P",0.00538626490325795,26285.27,141.579427273659,39560,31669,0.83,27235.34,146.696755970297,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"DTP3",0.86,"T",0.000562112400324929,26285.27,14.7752762128888,39560,31669,0.83,27235.34,15.3093223410656,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"HepB",0.86,"HepB",0.0154555701929831,26354.9418,407.330652921884,39560,31669,0.8322,27235.34,420.93770909976,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"HepB_BD",0.72,"HepB",0.00201447886908579,22326.645,44.9765545700799,39560,31669,0.705,22801.68,45.9335025396561,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"Hib3",0.86,"Hib",0.00370697195350685,26380.277,97.7909469647418,39560,31669,0.833,27235.34,100.960641524223,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"MCV1",0.79,"Measles",0.0159990681431858,24616.3137,393.838080320338,39560,31669,0.7773,25018.51,400.272846330975,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,0,3,"Rubella",0.79,"Rubella",0.000351920477464023,24872.8326,8.75325912447471,39560,31669,0.7854,25018.51,8.80452598463843,"Timor-Leste","SEARO","Lower middle income"
"TLS",2020,2,3,"MCV2",0.78,"Measles",0.00162642741491474,18866.2284,30.6845510858031,35224,31428,0.6003,24513.84,39.8699814208336,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"BCG",0.88,"TB",0.00113829724164974,30272.7,34.4593309072901,39415,31866,0.95,28042.08,31.9202223141213,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"DTP3",0.86,"D",0.000211134211501541,26448.78,5.58424231047773,39415,31866,0.83,27404.76,5.78608239398897,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"DTP3",0.86,"P",0.00538626490325795,26448.78,142.460135447991,39415,31866,0.83,27404.76,147.609296970207,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"DTP3",0.86,"T",0.000562112400324929,26448.78,14.867187211466,39415,31866,0.83,27404.76,15.4045554239286,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"HepB",0.86,"HepB",0.0154555701929831,26518.8852,409.864491648261,39415,31866,0.8322,27404.76,423.556191801856,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"HepB_BD",0.72,"HepB",0.00201447886908579,22465.53,45.2563354678129,39415,31866,0.705,22943.52,46.2192362224472,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"Hib3",0.86,"Hib",0.00370697195350685,26544.378,98.3992647692843,39415,31866,0.833,27404.76,101.588676712586,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"MCV1",0.79,"Measles",0.0159990681431858,24769.4418,396.287987226875,39415,31866,0.7773,25174.14,402.762781306099,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,0,3,"Rubella",0.79,"Rubella",0.000351920477464023,25027.5564,8.80770959804576,39415,31866,0.7854,25174.14,8.85929536854616,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,2,3,"MCV2",0.78,"Measles",0.00162642741491474,18773.7822,30.5341940517184,36904,31274,0.6003,24393.72,39.674614959754,"Timor-Leste","SEARO","Lower middle income"
"TLS",2021,9,3,"HPV",0,"HPV",0.00519188121763169,3491.44126874814,18.1271483456776,30203,14818,0.235621626990696,0,0,"Timor-Leste","SEARO","Lower middle income"
"TON",2019,0,3,"BCG",0.99,"TB",0.000725640733096497,2449.26,1.77728282194393,2399,2474,0.99,2449.26,1.77728282194393,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"DTP3",0.99,"D",0.000197651055004134,2449.26,0.484098822979425,2399,2474,0.99,2449.26,0.484098822979425,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"DTP3",0.99,"P",0.00385230715733823,2449.26,9.43530182818223,2399,2474,0.99,2449.26,9.43530182818223,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"DTP3",0.99,"T",0.000434052477557396,2449.26,1.06310737118223,2399,2474,0.99,2449.26,1.06310737118223,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"HepB",0.99,"HepB",0.0243693881094188,2003.94,48.8347916079887,2399,2474,0.81,2449.26,59.6869675208751,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"HepB_BD",0.99,"HepB",0.00644299179913332,2177.12,14.0271663057291,2399,2474,0.88,2449.26,15.7805620939453,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"Hib3",0.99,"Hib",0.000721189819758434,2009.3828,1.4491464193577,2399,2474,0.8122,2449.26,1.76638137794154,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"MCV1",0.99,"Measles",0.00587871585647469,2107.1058,12.3870762777298,2399,2474,0.8517,2449.26,14.3985035986292,"Tonga","WPRO","Upper middle income"
"TON",2019,0,3,"Rubella",0.99,"Rubella",0.000228694418672354,2110.5694,0.482675442000659,2399,2474,0.8531,2449.26,0.56013209187745,"Tonga","WPRO","Upper middle income"
"TON",2019,2,3,"MCV2",0.99,"Measles",0.000776445086581612,2161.49267647059,1.67828036832773,2448,2538,0.851651960784314,2512.62,1.95091145344669,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"BCG",0.99,"TB",0.000725640733096497,2424.51,1.75932321379979,2387,2449,0.99,2424.51,1.75932321379979,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"DTP3",0.99,"D",0.000197651055004134,2424.51,0.479206959368073,2387,2449,0.99,2424.51,0.479206959368073,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"DTP3",0.99,"P",0.00385230715733823,2424.51,9.33995722603811,2387,2449,0.99,2424.51,9.33995722603811,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"DTP3",0.99,"T",0.000434052477557396,2424.51,1.05236457236268,2387,2449,0.99,2424.51,1.05236457236268,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"HepB",0.99,"HepB",0.0243693881094188,1983.69,48.341311498773,2387,2449,0.81,2424.51,59.083825165167,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"HepB_BD",0.99,"HepB",0.00644299179913332,2155.12,13.8854204861482,2387,2449,0.88,2424.51,15.6210980469167,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"Hib3",0.99,"Hib",0.000721189819758434,1989.0778,1.4345026600675,2387,2449,0.8122,2424.51,1.74853192990252,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"MCV1",0.99,"Measles",0.00587871585647469,2085.8133,12.2619037203558,2387,2449,0.8517,2424.51,14.2530053811815,"Tonga","WPRO","Upper middle income"
"TON",2020,0,3,"Rubella",0.99,"Rubella",0.000228694418672354,2089.2419,0.477797961786424,2387,2449,0.8531,2424.51,0.554471905015309,"Tonga","WPRO","Upper middle income"
"TON",2020,2,3,"MCV2",0.99,"Measles",0.000776445086581612,2110.404,1.63861281650218,2446,2477,0.852,2452.23,1.90402193466803,"Tonga","WPRO","Upper middle income"
"TON",2020,11,3,"HPV",0,"HPV",0.00312929525669346,329.716981132075,1.03178178510789,2438,1165,0.283018867924528,0,0,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"BCG",0.99,"TB",0.000725640733096497,2396.79,1.73920845267835,2395,2421,0.99,2396.79,1.73920845267835,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"DTP3",0.99,"D",0.000197651055004134,2396.79,0.473728072123358,2395,2421,0.99,2396.79,0.473728072123358,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"DTP3",0.99,"P",0.00385230715733823,2396.79,9.2331712716367,2395,2421,0.99,2396.79,9.2331712716367,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"DTP3",0.99,"T",0.000434052477557396,2396.79,1.04033263768479,2395,2421,0.99,2396.79,1.04033263768479,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"HepB",0.99,"HepB",0.0243693881094188,1961.01,47.7886137764514,2395,2421,0.81,2396.79,58.4083057267739,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"HepB_BD",0.99,"HepB",0.00644299179913332,2130.48,13.7266651682176,2395,2421,0.88,2396.79,15.4424983142447,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"Hib3",0.99,"Hib",0.000721189819758434,1966.3362,1.41810164966248,2395,2421,0.8122,2396.79,1.72854054809882,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"MCV1",0.99,"Measles",0.00587871585647469,2061.9657,12.1217104560969,2395,2421,0.8517,2396.79,14.09004737764,"Tonga","WPRO","Upper middle income"
"TON",2021,0,3,"Rubella",0.99,"Rubella",0.000228694418672354,2065.3551,0.472335183946482,2395,2421,0.8531,2396.79,0.548132495729711,"Tonga","WPRO","Upper middle income"
"TON",2021,2,3,"MCV2",0.99,"Measles",0.000776445086581612,2081.436,1.61612075523408,2419,2443,0.852,2418.57,1.87788679305369,"Tonga","WPRO","Upper middle income"
"TON",2021,11,3,"HPV",0,"HPV",0.00312929525669346,381.413246329527,1.19355466257904,2452,1114,0.342381729200653,0,0,"Tonga","WPRO","Upper middle income"
"TTO",2019,0,3,"DTP3",0.93,"D",0.000158193811735857,17475.63,2.76453652218549,17086,18791,0.93,17475.63,2.76453652218549,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"DTP3",0.93,"P",0.00435991418820932,17475.63,76.1922471848964,17086,18791,0.93,17475.63,76.1922471848964,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"DTP3",0.93,"T",0.00037077877685521,17475.63,6.47959271617421,17086,18791,0.93,17475.63,6.47959271617421,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"HepB",0.93,"HepB",0.0103202097086717,17475.63,180.352166391154,17086,18791,0.93,17475.63,180.352166391154,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"Hib3",0.93,"Hib",0.000706118413691402,17475.63,12.3398641338579,17086,18791,0.93,17475.63,12.3398641338579,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"MCV1",0.99,"Measles",0.00913314153410985,18603.09,169.904653941784,17086,18791,0.99,18603.09,169.904653941784,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"MCV2",0.92,"Measles",0.00145874488531051,17287.72,25.2183731286802,17086,18791,0.92,17287.72,25.2183731286802,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"PCV3",0.93,"PCV",0.000844096563556938,17475.63,14.7511192289925,17086,18791,0.93,17475.63,14.7511192289925,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"Rubella",0.99,"Rubella",0.00175263760732084,18603.09,32.6044751463742,17086,18791,0.99,18603.09,32.6044751463742,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,0,3,"YF",0.98,"YF",0.00243868312908553,18415.18,44.9087887850733,17086,18791,0.98,18415.18,44.9087887850733,"Trinidad and Tobago","PAHO","High income"
"TTO",2019,9,3,"HPV",0.09,"HPV",0.00274634931732179,898.29,2.46701812825699,19535,9981,0.09,898.29,2.46701812825699,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"DTP3",0.96,"D",0.000158193811735857,17144.55,2.71216171499599,16682,18435,0.93,17697.6,2.7996508025765,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"DTP3",0.96,"P",0.00435991418820932,17144.55,74.7487667954641,16682,18435,0.93,17697.6,77.1600173372533,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"DTP3",0.96,"T",0.00037077877685521,17144.55,6.35683527873299,16682,18435,0.93,17697.6,6.56189448127276,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"HepB",0.96,"HepB",0.0103202097086717,17144.55,176.935351360807,16682,18435,0.93,17697.6,182.642943340188,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"Hib3",0.96,"Hib",0.000706118413691402,17144.55,12.1060824494529,16682,18435,0.93,17697.6,12.496601238145,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"MCV1",0.91,"Measles",0.00913314153410985,18250.65,166.685769539502,16682,18435,0.99,16775.85,153.216212404997,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"MCV2",0.9,"Measles",0.00145874488531051,16960.2,24.7406050038433,16682,18435,0.92,16591.5,24.2027657646293,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"PCV3",0.95,"PCV",0.000844096563556938,17144.55,14.4716557387301,16682,18435,0.93,17513.25,14.7828741417135,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"Rubella",0.91,"Rubella",0.00175263760732084,18250.65,31.9867755480501,16682,18435,0.99,16775.85,29.4019856047733,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,0,3,"YF",0.89,"YF",0.00243868312908553,18066.3,44.0579810149979,16682,18435,0.98,16407.15,40.0118399013757,"Trinidad and Tobago","PAHO","High income"
"TTO",2020,11,3,"HPV",0,"HPV",0.00274634931732179,3472.50246280144,9.53670476811296,19490,10065,0.345007696254489,0,0,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"DTP3",0.94,"D",0.000158193811735857,16652.58,2.6343351054363,16321,17906,0.93,16831.64,2.66266128936572,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"DTP3",0.94,"P",0.00435991418820932,16652.58,72.6038198122908,16321,17906,0.93,16831.64,73.3845060468315,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"DTP3",0.94,"T",0.00037077877685521,16652.58,6.17442324388353,16321,17906,0.93,16831.64,6.24081489166723,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"HepB",0.94,"HepB",0.0103202097086717,16652.58,171.858117790432,16321,17906,0.93,16831.64,173.706054540867,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"Hib3",0.94,"Hib",0.000706118413691402,16652.58,11.7586933734692,16321,17906,0.93,16831.64,11.8851309366247,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"MCV1",0.93,"Measles",0.00913314153410985,17726.94,161.902651986673,16321,17906,0.99,16652.58,152.090370048087,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"MCV2",0.88,"Measles",0.00145874488531051,16473.52,24.0306630430604,16321,17906,0.92,15757.28,22.9858516064056,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"PCV3",0.95,"PCV",0.000844096563556938,16652.58,14.056385552357,16321,17906,0.93,17010.7,14.358673413698,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"Rubella",0.93,"Rubella",0.00175263760732084,17726.94,31.0689017067201,16321,17906,0.99,16652.58,29.1859379669189,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,0,3,"YF",0.91,"YF",0.00243868312908553,17547.88,42.7937189072174,16321,17906,0.98,16294.46,39.737024699559,"Trinidad and Tobago","PAHO","High income"
"TTO",2021,11,3,"HPV",0.08,"HPV",0.00274634931732179,3433.97167274034,9.43088575913279,19483,9957,0.344880151927321,796.56,2.18763201220585,"Trinidad and Tobago","PAHO","High income"
"TUN",2019,0,3,"BCG",0.91,"TB",5.73815552998457e-05,192350.84,11.0373903624318,190283,209077,0.92,190260.07,10.9174187280575,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"DTP3",0.98,"D",1.99658341027121e-05,192350.84,3.84044496095732,190283,209077,0.92,204895.46,4.09090876275888,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"DTP3",0.98,"P",0.00066977336733188,192350.84,128.831469815916,190283,209077,0.92,204895.46,137.233522195215,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"DTP3",0.98,"T",9.13276446423566e-05,192350.84,17.5669491621788,190283,209077,0.92,204895.46,18.7126197597122,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"HepB",0.98,"HepB",0.00279560259364565,202889.387045123,567.198096646523,190283,209077,0.970405099772444,204895.46,572.806279402218,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"HepB_BD",0.81,"HepB",0.000719981755215749,169792.324010042,122.247375462911,190283,209077,0.812104267853671,169352.37,121.930616602547,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"Hib3",0.98,"Hib",0.000283841891302281,202868.479235246,57.5825728317499,190283,209077,0.970305099246911,204895.46,58.1579148856509,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"MCV1",0.98,"Measles",0.00804905840717203,201007.684156205,1617.92259006368,190283,209077,0.961405052474472,204895.46,1649.21552490438,"Tunisia","EMRO","Lower middle income"
"TUN",2019,0,3,"Rubella",0.98,"Rubella",9.33165494586932e-05,201007.684156205,18.7573435001399,190283,209077,0.961405052474472,204895.46,19.1201373269517,"Tunisia","EMRO","Lower middle income"
"TUN",2019,2,3,"MCV2",0.97,"Measles",0.00054708847545048,215041.912177737,117.646951891274,206338,217213,0.990004797952873,210696.61,115.269687147484,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"BCG",0.92,"TB",5.73815552998457e-05,188527.32,10.8179908381117,183034,204921,0.92,188527.32,10.8179908381117,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"DTP3",0.97,"D",1.99658341027121e-05,188527.32,3.76410519494892,183034,204921,0.92,198773.37,3.96867612945701,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"DTP3",0.97,"P",0.00066977336733188,188527.32,126.270577950455,183034,204921,0.92,198773.37,133.133109360806,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"DTP3",0.97,"T",9.13276446423566e-05,188527.32,17.2177560863359,183034,204921,0.92,198773.37,18.1535036997237,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"HepB",0.97,"HepB",0.00279560259364565,198855.3384,555.920499791323,183034,204921,0.9704,198773.37,555.691348719686,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"HepB_BD",0.8,"HepB",0.000719981755215749,166416.3441,119.816731521706,183034,204921,0.8121,163936.8,118.031505008453,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"Hib3",0.97,"Hib",0.000283841891302281,198834.8463,56.4376588305903,183034,204921,0.9703,198773.37,56.4202092813281,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"MCV1",0.98,"Measles",0.00804905840717203,197011.0494,1585.75344347885,183034,204921,0.9614,200822.58,1616.43267589898,"Tunisia","EMRO","Lower middle income"
"TUN",2020,0,3,"Rubella",0.98,"Rubella",9.33165494586932e-05,197011.0494,18.3843913352441,183034,204921,0.9614,200822.58,18.7400702189924,"Tunisia","EMRO","Lower middle income"
"TUN",2020,2,3,"MCV2",0.96,"Measles",0.00054708847545048,212887.62,116.468363468081,204305,215038,0.99,206436.48,112.939019120564,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"BCG",0.85,"TB",5.73815552998457e-05,183763.56,10.5446388802365,179193,199743,0.92,169781.55,9.74232940021852,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"DTP3",0.97,"D",1.99658341027121e-05,183763.56,3.66899275308378,179193,199743,0.92,193750.71,3.86839453314268,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"DTP3",0.97,"P",0.00066977336733188,183763.56,123.079938374094,179193,199743,0.92,193750.71,129.769065459643,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"DTP3",0.97,"T",9.13276446423566e-05,183763.56,16.7826931058944,179193,199743,0.92,193750.71,17.6947959920843,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"HepB",0.95,"HepB",0.00279560259364565,193830.6072,541.873348216231,179193,199743,0.9704,189755.85,530.481946419435,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"HepB_BD",0.74,"HepB",0.000719981755215749,162211.2903,116.789169506005,179193,199743,0.8121,147809.82,106.420373641724,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"Hib3",0.97,"Hib",0.000283841891302281,193810.6329,55.0115765968281,179193,199743,0.9703,193750.71,54.9945679675598,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"MCV1",0.95,"Measles",0.00804905840717203,192032.9202,1545.68419078961,179193,199743,0.9614,189755.85,1527.35591975257,"Tunisia","EMRO","Lower middle income"
"TUN",2021,0,3,"Rubella",0.95,"Rubella",9.33165494586932e-05,192032.9202,17.9198494955406,179193,199743,0.9614,189755.85,17.7073611616014,"Tunisia","EMRO","Lower middle income"
